Reduction Method,Components,Clustering Method,Adjusted Rand Index,Mutual Information,Accuracy,Dunn Index,Silhouette Score,Gap Statistic,Calinski-Harabasz Index,Davies-Bouldin Index,WCSS
PCA_randomized,9,SphericalKMeans,0.3588059512644342,0.1939425622638456,0.799636803874092,,,1.6445326632859931,2911.732580715444,0.8910161198193288,353376140.50702024
PCA_full,10,Hierarchical,0.5612819584589911,0.37056281860130036,0.8746973365617433,,,1.654803925782975,2387.445796710812,0.9480151259507148,387245986.9792843
PCA_full,10,SphericalKMeans,0.3588059512644342,0.1939425622638456,0.799636803874092,,,1.652890204905706,2893.4859133306563,0.8955787371344738,355616183.09418184
PCA_randomized,10,Hierarchical,0.5612819584589911,0.37056281860130036,0.8746973365617433,,,1.6545494781156194,2387.445819955213,0.9480158258338186,387245976.5642621
PCA_randomized,10,SphericalKMeans,0.3588059512644342,0.1939425622638456,0.799636803874092,,,1.6482388082018993,2893.485654226842,0.8955792089076681,355616189.8550894
PCA_full,11,Hierarchical,0.567659896760488,0.3740920753944102,0.8768159806295399,,,1.6667756835275966,2368.6654593018566,0.9532016541259594,389725642.8633441
PCA_full,11,SphericalKMeans,0.3580811422498122,0.19346054717169897,0.7993341404358354,,,1.6721096161718307,2875.745859692837,0.8996761426169697,357736266.8815353
PCA_randomized,11,Hierarchical,0.29589906317235404,0.15430711749897577,0.7720944309927361,,,1.6697040049257517,2557.5931936964157,0.9265007719753151,377159900.30021906
PCA_randomized,11,SphericalKMeans,0.3580811422498122,0.19346054717169897,0.7993341404358354,,,1.671052681397697,2875.7460955923866,0.899677590737412,357736227.8309147
PCA_full,12,Hierarchical,0.4951889842235062,0.3344609593867245,0.8519975786924939,,,1.6748256873473792,2528.8101855768127,0.9250020891397518,380059209.1522966
PCA_full,12,SphericalKMeans,0.358082542074257,0.19337509405897557,0.7993341404358354,,,1.6789273588857618,2858.2148549039966,0.9036338038746062,359736333.8850647
PCA_randomized,12,Hierarchical,0.20522758811162245,0.10454333463210408,0.7266949152542372,,,1.6817250229897525,2654.6504604325755,0.9348012448226637,372029924.8973404
PCA_randomized,12,SphericalKMeans,0.358082542074257,0.19337509405897557,0.7993341404358354,,,1.6768597835449874,2858.217501198615,0.9036325091747266,359736035.78173226
PCA_full,13,Hierarchical,0.3820331279254947,0.27364833041075454,0.809322033898305,,,1.69285863588793,2765.566099829983,0.8817042518345265,366184760.48220944
PCA_full,13,SphericalKMeans,0.358082542074257,0.19337509405897557,0.7993341404358354,,,1.6937520201527718,2844.5199956698452,0.9070161648511507,361481007.2270954
PCA_randomized,13,Hierarchical,0.20358416986622407,0.10364839025464426,0.7257869249394673,,,1.6934747222896576,2635.300757349283,0.939447482823092,374218870.8423015
PCA_randomized,13,SphericalKMeans,0.358082542074257,0.19337509405897557,0.7993341404358354,,,1.6978412640469216,2844.520526166854,0.907014707711618,361480934.7512257
PCA_full,14,Hierarchical,0.6180623636806509,0.4023615529422277,0.8931598062953995,,,1.7123265099034306,2220.9573880795333,0.9873969825390806,403305157.4716401
PCA_full,14,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7105099568292133,2830.2670185926527,0.9104118488500424,363232258.5358929
PCA_randomized,14,Hierarchical,0.3895811077791015,0.27770290634265093,0.8123486682808717,,,1.711124053371151,2729.998318391416,0.888932907679378,369270159.8803195
