Reduction Method,Components,Reduction Time
PCA_full,5,3.395664691925049
PCA_full,5,3.395664691925049
PCA_randomized,5,1.3730859756469727
PCA_randomized,5,1.3730859756469727
PCA_full,6,3.2391347885131836
PCA_full,6,3.2391347885131836
PCA_randomized,6,0.9166855812072754
PCA_randomized,6,0.9166855812072754
PCA_full,7,3.2284786701202393
PCA_full,7,3.2284786701202393
PCA_randomized,7,1.227367639541626
PCA_randomized,7,1.227367639541626
PCA_full,8,3.0376737117767334
PCA_full,8,3.0376737117767334
PCA_randomized,8,1.089876651763916
PCA_randomized,8,1.089876651763916
PCA_full,9,3.3874661922454834
PCA_full,9,3.3874661922454834
PCA_randomized,9,1.3583550453186035
PCA_randomized,9,1.3583550453186035
PCA_full,10,3.4123194217681885
PCA_full,10,3.4123194217681885
PCA_randomized,10,1.0419340133666992
PCA_randomized,10,1.0419340133666992
PCA_full,11,3.4441967010498047
PCA_full,11,3.4441967010498047
PCA_randomized,11,1.0911784172058105
PCA_randomized,11,1.0911784172058105
PCA_full,12,3.761662721633911
PCA_full,12,3.761662721633911
PCA_randomized,12,1.3727710247039795
PCA_randomized,12,1.3727710247039795
PCA_full,13,3.2819178104400635
PCA_full,13,3.2819178104400635
PCA_randomized,13,1.2963769435882568
PCA_randomized,13,1.2963769435882568
PCA_full,14,3.612710475921631
PCA_full,14,3.612710475921631
PCA_randomized,14,1.363781213760376
PCA_randomized,14,1.363781213760376
PCA_full,15,3.152794361114502
PCA_full,15,3.152794361114502
PCA_randomized,15,1.3057842254638672
PCA_randomized,15,1.3057842254638672
PCA_full,16,3.4594991207122803
PCA_full,16,3.4594991207122803
PCA_randomized,16,1.2940685749053955
PCA_randomized,16,1.2940685749053955
PCA_full,17,3.3312604427337646
PCA_full,17,3.3312604427337646
PCA_randomized,17,1.1540184020996094
PCA_randomized,17,1.1540184020996094
PCA_full,18,3.5296523571014404
PCA_full,18,3.5296523571014404
PCA_randomized,18,0.8322598934173584
PCA_randomized,18,0.8322598934173584
PCA_full,19,3.541539430618286
PCA_full,19,3.541539430618286
PCA_randomized,19,1.4833905696868896
PCA_randomized,19,1.4833905696868896
PCA_full,20,3.6075973510742188
PCA_full,20,3.6075973510742188
PCA_randomized,20,1.404714822769165
PCA_randomized,20,1.404714822769165
PCA_full,21,3.321181535720825
PCA_full,21,3.321181535720825
PCA_randomized,21,1.4337525367736816
PCA_randomized,21,1.4337525367736816
PCA_full,22,3.7420661449432373
PCA_full,22,3.7420661449432373
PCA_randomized,22,1.3313477039337158
PCA_randomized,22,1.3313477039337158
PCA_full,23,3.3549792766571045
PCA_full,23,3.3549792766571045
PCA_randomized,23,1.4888362884521484
PCA_randomized,23,1.4888362884521484
PCA_full,24,2.9144041538238525
PCA_full,24,2.9144041538238525
PCA_randomized,24,1.3165969848632812
PCA_randomized,24,1.3165969848632812
PCA_full,25,3.7701385021209717
PCA_full,25,3.7701385021209717
PCA_randomized,25,1.5078773498535156
PCA_randomized,25,1.5078773498535156
PCA_full,50,3.7032299041748047
PCA_full,50,3.7032299041748047
PCA_randomized,50,1.8549327850341797
PCA_randomized,50,1.8549327850341797
PCA_full,75,3.052349090576172
PCA_full,75,3.052349090576172
PCA_randomized,75,2.1376094818115234
PCA_randomized,75,2.1376094818115234
PCA_full,100,3.5719645023345947
PCA_full,100,3.5719645023345947
