Reduction Method,Components,Clustering Method,Adjusted Rand Index,Mutual Information,Accuracy,Dunn Index,Silhouette Score,Gap Statistic,Calinski-Harabasz Index,Davies-Bouldin Index,WCSS
PCA_full,5,Hierarchical,0.6556277789955088,1.1524499521078686,0.7213740458015268,,,2.0420140517913605,1583.3232498182902,0.923980855109921,578800.3045586732
PCA_full,5,SphericalKMeans,0.6639848675999038,1.159506847052883,0.7244968771686329,,,2.0442661587058026,1660.9765457961362,0.9947874645622182,557799.0224480989
PCA_randomized,5,Hierarchical,0.6556277789955088,1.1524499521078686,0.7213740458015268,,,2.0384895122032507,1583.3232797792655,0.923980811407171,578800.2961499683
PCA_randomized,5,SphericalKMeans,0.6639848675999038,1.159506847052883,0.7244968771686329,,,2.04562598815472,1660.9765819843997,0.9947874163167575,557799.0130154474
PCA_full,6,Hierarchical,0.6555839565848911,1.168823395686016,0.6946564885496184,,,2.0022373599824714,1394.7909420590042,1.02711539473092,655602.3457151332
PCA_full,6,SphericalKMeans,0.6571106067254978,1.1794283594188724,0.6828591256072172,,,2.003940781071842,1567.5401134985304,0.9181135515195279,600267.2273124093
PCA_randomized,6,Hierarchical,0.6555839565848911,1.168823395686016,0.6946564885496184,,,2.0003760193018394,1394.7894544543306,1.0271165039809484,655602.862907371
PCA_randomized,6,SphericalKMeans,0.6571106067254978,1.1794283594188724,0.6828591256072172,,,1.9978673443573793,1567.5391288642538,0.9181150640855158,600267.5131190624
PCA_full,7,Hierarchical,0.6527020732122369,1.1847963080816586,0.6714087439278279,,,2.004059728904968,1391.5029361430659,1.0468501083167607,671019.0060349097
PCA_full,7,SphericalKMeans,0.6567918203466513,1.1799429491931315,0.6811242192921583,,,2.0051120871002475,1437.6291447558394,0.9636258952360005,654871.452669519
PCA_randomized,7,Hierarchical,0.6697872460584052,1.2035810045578543,0.7012491325468425,,,2.0021476206216153,1412.6162673598715,1.046663619747905,663530.0055514864
PCA_randomized,7,SphericalKMeans,0.6567918203466513,1.1799429491931315,0.6811242192921583,,,2.0050117425694243,1437.6299785367146,0.9636429215794822,654871.1068845007
PCA_full,8,Hierarchical,0.681556933636047,1.221758352996845,0.7175572519083969,,,1.9830220661697417,1204.2039840860991,1.1733137426416238,760102.2137113966
PCA_full,8,SphericalKMeans,0.4770547363857172,1.149853689279716,0.6242192921582235,,,1.982058221150325,1505.986753073792,1.124393214776741,644551.5723924548
PCA_randomized,8,Hierarchical,0.6842086823448439,1.227485865228983,0.7331714087439278,,,1.986389923939857,1219.5918082181229,1.1395106994114899,753216.7787273518
PCA_randomized,8,SphericalKMeans,0.4770547363857172,1.149853689279716,0.6242192921582235,,,1.9844150032666903,1505.9903362612206,1.1243906889814645,644550.2216707994
PCA_full,9,Hierarchical,0.6962130859865128,1.2557273793125716,0.7803608605135323,,,1.976455783431195,1139.1098767706774,1.2365224277810951,803320.4778426932
PCA_full,9,SphericalKMeans,0.6598468239919753,1.1862076635113277,0.6807772380291465,,,1.9779014852122874,1262.1553213367877,1.0853524855966759,746556.1769229381
PCA_randomized,9,Hierarchical,0.6589071179368742,1.1902414269885369,0.6918806384455239,,,1.980403322802033,1183.7765753354827,1.1409793979663623,781741.7945654497
PCA_randomized,9,SphericalKMeans,0.6602078173925126,1.1865979125016803,0.6811242192921583,,,1.9799879301601173,1262.471409999539,1.0851104971480316,746419.2771621391
PCA_full,10,Hierarchical,0.6717236392992115,1.2228074131590851,0.707147814018043,,,1.9612169487186186,1158.6935825695564,1.2040674445819437,804620.8292190952
PCA_full,10,SphericalKMeans,0.4778918532795345,1.1527342426850151,0.6269951422623178,,,1.9604140868680737,1336.6050216261904,1.2058435440659612,725783.1369341698
PCA_randomized,10,Hierarchical,0.7003960213430072,1.243894301520285,0.7772380291464261,,,1.9610201118648742,1075.32139788737,1.3222054064140196,847761.796446773
PCA_randomized,10,SphericalKMeans,0.47785723456133394,1.1528293248505708,0.6269951422623178,,,1.963771226349433,1336.5807993986996,1.2056480007483832,725781.3208006734
PCA_full,11,Hierarchical,0.691472486949682,1.2492545649394602,0.7588480222068008,,,1.95228156022519,1061.9918599484536,1.299720956490205,865815.7571458563
PCA_full,11,SphericalKMeans,0.661862318892601,1.1885621010223413,0.6790423317140875,,,1.9517296463093725,1154.5190499399555,1.1639982387661516,816778.480119604
PCA_randomized,11,Hierarchical,0.6636214669982756,1.211290728297299,0.7248438584316447,,,1.9525912512043053,1097.4560020057777,1.119503196989991,846322.3291517111
PCA_randomized,11,SphericalKMeans,0.661862318892601,1.1885621010223413,0.6790423317140875,,,1.9534769339236586,1154.6104211309173,1.1640938286814462,816715.4375649844
PCA_full,12,Hierarchical,0.6847149287773504,1.2302685290714752,0.7408049965301874,,,1.9373267312970572,999.6744180570266,1.343641177478909,912635.9495313189
PCA_full,12,SphericalKMeans,0.4794510021697781,1.153669572311251,0.628383067314365,,,1.9434979573791136,1228.2028345448557,1.2697580781384683,790481.226591577
PCA_randomized,12,Hierarchical,0.6984886735638308,1.251672967743376,0.7668285912560722,,,1.8401096809282738,1007.3653948545127,1.3490808308027147,907817.7469491998
PCA_randomized,12,SphericalKMeans,0.47944998186934523,1.1537925222176348,0.628383067314365,,,1.8406529562825895,1228.6216202498804,1.2688976352003487,790203.4445349547
PCA_full,13,Hierarchical,0.661116388439267,1.2189727477906986,0.7133934767522554,,,1.9207199932258998,985.2258933825378,1.2496475523321038,931321.8236675912
PCA_full,13,SphericalKMeans,0.6605349201438836,1.1855440169012461,0.6818181818181818,,,1.923957246135494,1077.0834598687688,1.2361417054966157,876350.6112134114
