Reduction Method,Components,Reduction Time
PCA_full,5,170.73821997642517
PCA_full,5,170.73821997642517
PCA_randomized,5,1.6745569705963135
PCA_randomized,5,1.6745569705963135
PCA_full,6,183.35147428512573
PCA_full,6,183.35147428512573
PCA_randomized,6,2.8283045291900635
PCA_randomized,6,2.8283045291900635
PCA_full,7,179.76756525039673
PCA_full,7,179.76756525039673
PCA_randomized,7,2.627990245819092
PCA_randomized,7,2.627990245819092
PCA_full,8,176.8278272151947
PCA_full,8,176.8278272151947
PCA_randomized,8,2.7864506244659424
PCA_randomized,8,2.7864506244659424
PCA_full,9,186.9440770149231
PCA_full,9,186.9440770149231
PCA_randomized,9,3.543612003326416
PCA_randomized,9,3.543612003326416
PCA_full,10,180.71379375457764
PCA_full,10,180.71379375457764
PCA_randomized,10,5.046266794204712
PCA_randomized,10,5.046266794204712
PCA_full,11,178.26167631149292
PCA_full,11,178.26167631149292
PCA_randomized,11,2.6494522094726562
PCA_randomized,11,2.6494522094726562
PCA_full,12,169.5471110343933
PCA_full,12,169.5471110343933
PCA_randomized,12,2.9177494049072266
PCA_randomized,12,2.9177494049072266
PCA_full,13,184.99699306488037
PCA_full,13,184.99699306488037
PCA_randomized,13,4.096484899520874
PCA_randomized,13,4.096484899520874
PCA_full,14,182.67293620109558
PCA_full,14,182.67293620109558
PCA_randomized,14,3.7748148441314697
PCA_randomized,14,3.7748148441314697
PCA_full,15,173.92235684394836
PCA_full,15,173.92235684394836
PCA_randomized,15,3.1627984046936035
PCA_randomized,15,3.1627984046936035
PCA_full,16,185.5032787322998
PCA_full,16,185.5032787322998
PCA_randomized,16,2.638376474380493
PCA_randomized,16,2.638376474380493
PCA_full,17,177.83933520317078
PCA_full,17,177.83933520317078
PCA_randomized,17,3.823922634124756
PCA_randomized,17,3.823922634124756
PCA_full,18,174.68298411369324
PCA_full,18,174.68298411369324
PCA_randomized,18,3.8566582202911377
PCA_randomized,18,3.8566582202911377
PCA_full,19,182.55455803871155
PCA_full,19,182.55455803871155
PCA_randomized,19,3.1136691570281982
PCA_randomized,19,3.1136691570281982
PCA_full,20,175.2521047592163
PCA_full,20,175.2521047592163
PCA_randomized,20,3.5640101432800293
PCA_randomized,20,3.5640101432800293
PCA_full,21,183.69841122627258
PCA_full,21,183.69841122627258
PCA_randomized,21,4.118309497833252
PCA_randomized,21,4.118309497833252
PCA_full,22,177.93488574028015
PCA_full,22,177.93488574028015
PCA_randomized,22,4.279609203338623
PCA_randomized,22,4.279609203338623
PCA_full,23,190.70526099205017
PCA_full,23,190.70526099205017
PCA_randomized,23,3.9386255741119385
PCA_randomized,23,3.9386255741119385
PCA_full,25,181.86955976486206
PCA_full,25,181.86955976486206
PCA_randomized,25,3.467214584350586
PCA_randomized,25,3.467214584350586
PCA_full,50,177.49241995811462
PCA_full,50,177.49241995811462
PCA_randomized,50,6.666392803192139
PCA_randomized,50,6.666392803192139
PCA_full,75,181.97971963882446
PCA_full,75,181.97971963882446
PCA_randomized,75,5.160926818847656
PCA_randomized,75,5.160926818847656
PCA_full,100,183.09973978996277
PCA_full,100,183.09973978996277
PCA_randomized,100,5.73062801361084
PCA_randomized,100,5.73062801361084
PCA_full,125,174.07362914085388
PCA_full,125,174.07362914085388
PCA_randomized,125,7.751607656478882
PCA_randomized,125,7.751607656478882
PCA_full,150,180.36227321624756
PCA_full,150,180.36227321624756
PCA_randomized,150,7.769500970840454
PCA_randomized,150,7.769500970840454
PCA_full,175,181.81206011772156
PCA_full,175,181.81206011772156
PCA_randomized,175,18.15671968460083
PCA_randomized,175,18.15671968460083
PCA_full,200,186.40354418754578
PCA_full,200,186.40354418754578
PCA_randomized,200,17.296776294708252
PCA_randomized,200,17.296776294708252
PCA_full,225,169.8932762145996
PCA_full,225,169.8932762145996
PCA_randomized,225,13.275768041610718
PCA_randomized,225,13.275768041610718
PCA_full,250,170.83446049690247
PCA_full,250,170.83446049690247
PCA_randomized,250,17.28668451309204
PCA_randomized,250,17.28668451309204
PCA_full,275,181.92896604537964
PCA_full,275,181.92896604537964
PCA_randomized,275,22.64774513244629
PCA_randomized,275,22.64774513244629
PCA_full,300,172.30537343025208
PCA_full,300,172.30537343025208
PCA_randomized,300,10.354517459869385
PCA_randomized,300,10.354517459869385
PCA_full,325,171.95627641677856
PCA_full,325,171.95627641677856
PCA_randomized,325,10.528100967407227
PCA_randomized,325,10.528100967407227
PCA_full,350,177.81713581085205
PCA_full,350,177.81713581085205
PCA_randomized,350,19.01462697982788
PCA_randomized,350,19.01462697982788
PCA_full,375,179.73045706748962
PCA_full,375,179.73045706748962
PCA_randomized,375,17.645090341567993
PCA_randomized,375,17.645090341567993
PCA_full,400,183.70160388946533
PCA_full,400,183.70160388946533
PCA_randomized,400,16.910751819610596
PCA_randomized,400,16.910751819610596
PCA_full,425,183.68975448608398
PCA_full,425,183.68975448608398
PCA_randomized,425,22.129464149475098
PCA_randomized,425,22.129464149475098
PCA_full,450,167.84559512138367
