Reduction Method,Components,Reduction Time
PCA_full,5,1078.8162796497345
PCA_full,5,1078.8162796497345
PCA_randomized,5,11.450817346572876
PCA_randomized,5,11.450817346572876
PCA_full,6,1128.1083159446716
PCA_full,6,1128.1083159446716
PCA_randomized,6,10.802373170852661
PCA_randomized,6,10.802373170852661
PCA_full,7,1091.0342741012573
PCA_full,7,1091.0342741012573
PCA_randomized,7,13.266794919967651
PCA_randomized,7,13.266794919967651
PCA_full,8,1179.2717339992523
PCA_full,8,1179.2717339992523
PCA_randomized,8,12.588761329650879
PCA_randomized,8,12.588761329650879
PCA_full,9,1193.8057329654694
PCA_full,9,1193.8057329654694
PCA_randomized,9,11.102548599243164
PCA_randomized,9,11.102548599243164
PCA_full,10,1162.2073233127594
PCA_full,10,1162.2073233127594
PCA_randomized,10,13.551073789596558
PCA_randomized,10,13.551073789596558
PCA_full,11,1168.7159142494202
PCA_full,11,1168.7159142494202
PCA_randomized,11,12.638458013534546
PCA_randomized,11,12.638458013534546
PCA_full,12,1153.6114695072174
PCA_full,12,1153.6114695072174
PCA_randomized,12,13.116451978683472
PCA_randomized,12,13.116451978683472
PCA_full,13,1054.8255569934845
PCA_full,13,1054.8255569934845
PCA_randomized,13,13.569213151931763
PCA_randomized,13,13.569213151931763
PCA_full,14,1007.0941741466522
PCA_full,14,1007.0941741466522
PCA_randomized,14,9.877010345458984
PCA_randomized,14,9.877010345458984
PCA_full,15,1160.8275096416473
PCA_full,15,1160.8275096416473
PCA_randomized,15,12.143042802810669
PCA_randomized,15,12.143042802810669
PCA_full,16,1132.680745124817
PCA_full,16,1132.680745124817
PCA_randomized,16,13.971873044967651
PCA_randomized,16,13.971873044967651
PCA_full,17,1164.9789199829102
PCA_full,17,1164.9789199829102
PCA_randomized,17,12.544513463973999
PCA_randomized,17,12.544513463973999
PCA_full,18,1156.9398827552795
PCA_full,18,1156.9398827552795
PCA_randomized,18,13.39801573753357
PCA_randomized,18,13.39801573753357
PCA_full,19,1171.7608563899994
PCA_full,19,1171.7608563899994
PCA_randomized,19,13.430209636688232
PCA_randomized,19,13.430209636688232
PCA_full,20,1152.4617004394531
PCA_full,20,1152.4617004394531
PCA_randomized,20,16.833081483840942
PCA_randomized,20,16.833081483840942
PCA_full,21,1024.9423604011536
PCA_full,21,1024.9423604011536
PCA_randomized,21,15.775814056396484
PCA_randomized,21,15.775814056396484
PCA_full,22,1161.0053334236145
PCA_full,22,1161.0053334236145
PCA_randomized,22,13.113125562667847
PCA_randomized,22,13.113125562667847
PCA_full,23,1168.6791982650757
PCA_full,23,1168.6791982650757
PCA_randomized,23,13.122958421707153
PCA_randomized,23,13.122958421707153
PCA_full,25,1173.1111221313477
PCA_full,25,1173.1111221313477
PCA_randomized,25,14.141258239746094
PCA_randomized,25,14.141258239746094
PCA_full,50,1143.9338228702545
PCA_full,50,1143.9338228702545
PCA_randomized,50,18.504302501678467
PCA_randomized,50,18.504302501678467
PCA_full,75,1101.1224699020386
PCA_full,75,1101.1224699020386
PCA_randomized,75,23.623417854309082
PCA_randomized,75,23.623417854309082
PCA_full,100,1166.0345284938812
PCA_full,100,1166.0345284938812
PCA_randomized,100,18.788044452667236
PCA_randomized,100,18.788044452667236
PCA_full,125,1152.653065919876
PCA_full,125,1152.653065919876
PCA_randomized,125,21.023780584335327
PCA_randomized,125,21.023780584335327
PCA_full,150,1152.90158700943
PCA_full,150,1152.90158700943
PCA_randomized,150,20.201512813568115
PCA_randomized,150,20.201512813568115
PCA_full,175,1151.6030585765839
PCA_full,175,1151.6030585765839
PCA_randomized,175,31.0292751789093
PCA_randomized,175,31.0292751789093
PCA_full,200,1132.676735162735
PCA_full,200,1132.676735162735
PCA_randomized,200,26.411213397979736
PCA_randomized,200,26.411213397979736
PCA_full,225,1140.106598854065
PCA_full,225,1140.106598854065
PCA_randomized,225,25.200413942337036
PCA_randomized,225,25.200413942337036
PCA_full,250,1064.4329855442047
PCA_full,250,1064.4329855442047
PCA_randomized,250,44.74141025543213
PCA_randomized,250,44.74141025543213
PCA_full,275,995.2665810585022
PCA_full,275,995.2665810585022
PCA_randomized,275,32.075945138931274
PCA_randomized,275,32.075945138931274
PCA_full,300,1119.4516861438751
PCA_full,300,1119.4516861438751
PCA_randomized,300,34.9882652759552
PCA_randomized,300,34.9882652759552
PCA_full,325,1130.186637878418
PCA_full,325,1130.186637878418
PCA_randomized,325,37.141517877578735
PCA_randomized,325,37.141517877578735
PCA_full,350,1154.1025531291962
PCA_full,350,1154.1025531291962
PCA_randomized,350,48.929052114486694
PCA_randomized,350,48.929052114486694
PCA_full,375,1179.8856570720673
PCA_full,375,1179.8856570720673
PCA_randomized,375,50.464654207229614
PCA_randomized,375,50.464654207229614
PCA_full,400,1145.6395993232727
PCA_full,400,1145.6395993232727
PCA_randomized,400,60.4169762134552
PCA_randomized,400,60.4169762134552
PCA_full,425,996.5003428459167
PCA_full,425,996.5003428459167
PCA_randomized,425,56.853856563568115
PCA_randomized,425,56.853856563568115
PCA_full,450,1160.1576986312866
PCA_full,450,1160.1576986312866
PCA_randomized,450,56.465007305145264
PCA_randomized,450,56.465007305145264
PCA_full,475,1191.5305066108704
PCA_full,475,1191.5305066108704
PCA_randomized,475,59.15129780769348
PCA_randomized,475,59.15129780769348
PCA_full,500,1109.1266956329346
PCA_full,500,1109.1266956329346
PCA_randomized,500,65.12530016899109
PCA_randomized,500,65.12530016899109
PCA_full,525,1131.2572383880615
PCA_full,525,1131.2572383880615
PCA_randomized,525,75.39967441558838
PCA_randomized,525,75.39967441558838
PCA_full,550,1088.9956934452057
PCA_full,550,1088.9956934452057
PCA_randomized,550,65.51565957069397
PCA_randomized,550,65.51565957069397
PCA_full,575,1145.6413860321045
PCA_full,575,1145.6413860321045
PCA_randomized,575,68.92385220527649
PCA_randomized,575,68.92385220527649
PCA_full,600,1074.3116300106049
PCA_full,600,1074.3116300106049
PCA_randomized,600,68.03695631027222
PCA_randomized,600,68.03695631027222
PCA_full,625,1044.8540632724762
PCA_full,625,1044.8540632724762
PCA_randomized,625,87.73178172111511
PCA_randomized,625,87.73178172111511
PCA_full,650,1113.334233045578
PCA_full,650,1113.334233045578
PCA_randomized,650,78.91173911094666
PCA_randomized,650,78.91173911094666
PCA_full,675,1118.123116493225
PCA_full,675,1118.123116493225
PCA_randomized,675,78.96386742591858
PCA_randomized,675,78.96386742591858
PCA_full,700,965.8142347335815
PCA_full,700,965.8142347335815
PCA_randomized,700,97.21404886245728
PCA_randomized,700,97.21404886245728
PCA_full,725,1043.523155450821
PCA_full,725,1043.523155450821
PCA_randomized,725,64.78361892700195
PCA_randomized,725,64.78361892700195
PCA_full,750,1058.7590806484222
PCA_full,750,1058.7590806484222
PCA_randomized,750,59.76102685928345
PCA_randomized,750,59.76102685928345
PCA_full,775,991.3422701358795
PCA_full,775,991.3422701358795
PCA_randomized,775,79.92886114120483
PCA_randomized,775,79.92886114120483
PCA_full,800,959.3828964233398
PCA_full,800,959.3828964233398
PCA_randomized,800,69.65309381484985
PCA_randomized,800,69.65309381484985
PCA_full,825,891.3278348445892
PCA_full,825,891.3278348445892
PCA_randomized,825,70.14084434509277
PCA_randomized,825,70.14084434509277
PCA_full,850,871.4272844791412
PCA_full,850,871.4272844791412
PCA_randomized,850,65.37850213050842
PCA_randomized,850,65.37850213050842
PCA_full,875,844.0207796096802
PCA_full,875,844.0207796096802
PCA_randomized,875,72.5742301940918
PCA_randomized,875,72.5742301940918
PCA_full,900,690.2508471012115
PCA_full,900,690.2508471012115
PCA_randomized,900,112.84034204483032
PCA_randomized,900,112.84034204483032
PCA_full,925,647.4603686332703
PCA_full,925,647.4603686332703
PCA_randomized,925,84.7754876613617
PCA_randomized,925,84.7754876613617
PCA_full,950,554.1187808513641
PCA_full,950,554.1187808513641
PCA_randomized,950,94.63455605506897
PCA_randomized,950,94.63455605506897
PCA_full,975,467.3224377632141
PCA_full,975,467.3224377632141
PCA_randomized,975,65.36747980117798
PCA_randomized,975,65.36747980117798
PCA_full,1000,419.08986163139343
PCA_full,1000,419.08986163139343
PCA_randomized,1000,64.44747734069824
PCA_randomized,1000,64.44747734069824
SparseRandomProjection,5,2.8056774139404297
SparseRandomProjection,5,2.8056774139404297
SparseRandomProjection,6,3.9721057415008545
SparseRandomProjection,6,3.9721057415008545
SparseRandomProjection,7,2.995601177215576
SparseRandomProjection,7,2.995601177215576
SparseRandomProjection,8,2.4624786376953125
SparseRandomProjection,8,2.4624786376953125
SparseRandomProjection,9,4.534471750259399
SparseRandomProjection,9,4.534471750259399
SparseRandomProjection,10,2.152531385421753
SparseRandomProjection,10,2.152531385421753
SparseRandomProjection,11,3.7861626148223877
SparseRandomProjection,11,3.7861626148223877
SparseRandomProjection,12,2.8046207427978516
SparseRandomProjection,12,2.8046207427978516
