Reduction Method,Components,Reduction Time
PCA_full,5,1131.0824196338654
PCA_full,5,1131.0824196338654
PCA_randomized,5,8.070797443389893
PCA_randomized,5,8.070797443389893
PCA_full,6,1180.5540397167206
PCA_full,6,1180.5540397167206
PCA_randomized,6,8.784683465957642
PCA_randomized,6,8.784683465957642
PCA_full,7,1076.045215845108
PCA_full,7,1076.045215845108
PCA_randomized,7,9.978213548660278
PCA_randomized,7,9.978213548660278
PCA_full,8,1067.426918745041
PCA_full,8,1067.426918745041
PCA_randomized,8,9.712331771850586
PCA_randomized,8,9.712331771850586
PCA_full,9,1099.3032920360565
PCA_full,9,1099.3032920360565
PCA_randomized,9,11.226894855499268
PCA_randomized,9,11.226894855499268
PCA_full,10,1055.8655488491058
PCA_full,10,1055.8655488491058
PCA_randomized,10,9.642818927764893
PCA_randomized,10,9.642818927764893
PCA_full,11,1123.1057710647583
PCA_full,11,1123.1057710647583
PCA_randomized,11,13.182446718215942
PCA_randomized,11,13.182446718215942
PCA_full,12,1118.4183275699615
PCA_full,12,1118.4183275699615
PCA_randomized,12,9.276397943496704
PCA_randomized,12,9.276397943496704
PCA_full,13,1187.800232887268
PCA_full,13,1187.800232887268
PCA_randomized,13,9.341037273406982
PCA_randomized,13,9.341037273406982
PCA_full,14,1152.8468134403229
PCA_full,14,1152.8468134403229
PCA_randomized,14,9.575531721115112
PCA_randomized,14,9.575531721115112
PCA_full,15,1037.8647155761719
PCA_full,15,1037.8647155761719
PCA_randomized,15,12.27962040901184
PCA_randomized,15,12.27962040901184
PCA_full,16,1148.3765499591827
PCA_full,16,1148.3765499591827
PCA_randomized,16,11.397921323776245
PCA_randomized,16,11.397921323776245
PCA_full,17,1012.1125087738037
PCA_full,17,1012.1125087738037
PCA_randomized,17,13.966745138168335
PCA_randomized,17,13.966745138168335
PCA_full,18,1071.5383965969086
PCA_full,18,1071.5383965969086
PCA_randomized,18,9.406521081924438
PCA_randomized,18,9.406521081924438
PCA_full,19,1150.3077590465546
PCA_full,19,1150.3077590465546
PCA_randomized,19,12.563316106796265
PCA_randomized,19,12.563316106796265
PCA_full,20,1149.9418065547943
PCA_full,20,1149.9418065547943
PCA_randomized,20,14.133619546890259
PCA_randomized,20,14.133619546890259
PCA_full,21,1133.9532980918884
PCA_full,21,1133.9532980918884
PCA_randomized,21,17.040571451187134
PCA_randomized,21,17.040571451187134
PCA_full,22,1119.4126844406128
PCA_full,22,1119.4126844406128
PCA_randomized,22,15.382434368133545
PCA_randomized,22,15.382434368133545
PCA_full,23,1120.5543143749237
PCA_full,23,1120.5543143749237
PCA_randomized,23,19.445078372955322
PCA_randomized,23,19.445078372955322
PCA_full,24,1102.3404529094696
PCA_full,24,1102.3404529094696
PCA_randomized,24,17.183664321899414
PCA_randomized,24,17.183664321899414
PCA_full,25,1115.205537557602
PCA_full,25,1115.205537557602
PCA_randomized,25,14.602032661437988
PCA_randomized,25,14.602032661437988
PCA_full,50,1167.2920889854431
PCA_full,50,1167.2920889854431
PCA_randomized,50,19.066118240356445
PCA_randomized,50,19.066118240356445
PCA_full,75,1112.3739936351776
PCA_full,75,1112.3739936351776
PCA_randomized,75,19.838934183120728
PCA_randomized,75,19.838934183120728
PCA_full,100,1087.1618583202362
PCA_full,100,1087.1618583202362
PCA_randomized,100,21.89465856552124
PCA_randomized,100,21.89465856552124
PCA_full,125,1067.429221868515
PCA_full,125,1067.429221868515
PCA_randomized,125,20.89672040939331
PCA_randomized,125,20.89672040939331
PCA_full,150,1032.1531310081482
PCA_full,150,1032.1531310081482
PCA_randomized,150,26.172499656677246
PCA_randomized,150,26.172499656677246
PCA_full,175,1049.4986250400543
PCA_full,175,1049.4986250400543
PCA_randomized,175,24.75335168838501
PCA_randomized,175,24.75335168838501
PCA_full,200,1149.0991785526276
PCA_full,200,1149.0991785526276
PCA_randomized,200,32.98112893104553
PCA_randomized,200,32.98112893104553
PCA_full,225,1115.086275100708
PCA_full,225,1115.086275100708
PCA_randomized,225,37.37991666793823
PCA_randomized,225,37.37991666793823
PCA_full,250,1111.2874555587769
PCA_full,250,1111.2874555587769
PCA_randomized,250,40.96472930908203
PCA_randomized,250,40.96472930908203
PCA_full,275,1130.3527295589447
PCA_full,275,1130.3527295589447
PCA_randomized,275,49.6485493183136
PCA_randomized,275,49.6485493183136
PCA_full,300,1038.6570525169373
PCA_full,300,1038.6570525169373
PCA_randomized,300,46.37492060661316
PCA_randomized,300,46.37492060661316
PCA_full,325,1122.8218123912811
PCA_full,325,1122.8218123912811
PCA_randomized,325,38.45067882537842
PCA_randomized,325,38.45067882537842
PCA_full,350,1118.5913138389587
PCA_full,350,1118.5913138389587
PCA_randomized,350,44.635669231414795
PCA_randomized,350,44.635669231414795
PCA_full,375,1180.752641916275
PCA_full,375,1180.752641916275
PCA_randomized,375,54.99232316017151
PCA_randomized,375,54.99232316017151
PCA_full,400,1124.9095599651337
PCA_full,400,1124.9095599651337
PCA_randomized,400,57.92501378059387
PCA_randomized,400,57.92501378059387
PCA_full,425,1007.0055439472198
PCA_full,425,1007.0055439472198
PCA_randomized,425,54.47536373138428
PCA_randomized,425,54.47536373138428
PCA_full,450,1138.4800744056702
PCA_full,450,1138.4800744056702
PCA_randomized,450,67.43188333511353
PCA_randomized,450,67.43188333511353
PCA_full,475,1127.8306696414948
PCA_full,475,1127.8306696414948
PCA_randomized,475,64.93374252319336
PCA_randomized,475,64.93374252319336
PCA_full,500,1117.6552753448486
PCA_full,500,1117.6552753448486
PCA_randomized,500,62.333266258239746
PCA_randomized,500,62.333266258239746
PCA_full,525,1141.2795000076294
PCA_full,525,1141.2795000076294
PCA_randomized,525,74.90749382972717
PCA_randomized,525,74.90749382972717
PCA_full,550,1129.6041944026947
PCA_full,550,1129.6041944026947
PCA_randomized,550,67.14525246620178
PCA_randomized,550,67.14525246620178
PCA_full,575,1147.0413818359375
PCA_full,575,1147.0413818359375
PCA_randomized,575,66.66129851341248
PCA_randomized,575,66.66129851341248
PCA_full,600,1125.2883338928223
PCA_full,600,1125.2883338928223
PCA_randomized,600,65.69639253616333
PCA_randomized,600,65.69639253616333
PCA_full,625,1081.9449272155762
PCA_full,625,1081.9449272155762
PCA_randomized,625,67.33769464492798
PCA_randomized,625,67.33769464492798
PCA_full,650,1098.774100780487
PCA_full,650,1098.774100780487
PCA_randomized,650,71.62445187568665
PCA_randomized,650,71.62445187568665
PCA_full,675,1058.0904347896576
PCA_full,675,1058.0904347896576
PCA_randomized,675,78.64512968063354
PCA_randomized,675,78.64512968063354
PCA_full,700,1053.7797718048096
PCA_full,700,1053.7797718048096
PCA_randomized,700,81.9311454296112
PCA_randomized,700,81.9311454296112
PCA_full,725,980.9468150138855
PCA_full,725,980.9468150138855
PCA_randomized,725,67.16268610954285
PCA_randomized,725,67.16268610954285
PCA_full,750,943.7278645038605
PCA_full,750,943.7278645038605
PCA_randomized,750,65.25004506111145
PCA_randomized,750,65.25004506111145
PCA_full,775,909.9985003471375
PCA_full,775,909.9985003471375
PCA_randomized,775,61.070340156555176
