Reduction Method,Components,Reduction Time
GaussianRandomProjection,9,2.446244239807129
GaussianRandomProjection,9,2.446244239807129
GaussianRandomProjection,10,4.50170636177063
GaussianRandomProjection,10,4.50170636177063
GaussianRandomProjection,11,2.890399694442749
GaussianRandomProjection,11,2.890399694442749
GaussianRandomProjection,12,2.7810781002044678
GaussianRandomProjection,12,2.7810781002044678
GaussianRandomProjection,13,3.533822774887085
GaussianRandomProjection,13,3.533822774887085
GaussianRandomProjection,14,3.620159149169922
GaussianRandomProjection,14,3.620159149169922
GaussianRandomProjection,15,3.201650619506836
GaussianRandomProjection,15,3.201650619506836
GaussianRandomProjection,16,2.942854166030884
GaussianRandomProjection,16,2.942854166030884
GaussianRandomProjection,17,3.0634913444519043
GaussianRandomProjection,17,3.0634913444519043
GaussianRandomProjection,18,3.0067226886749268
GaussianRandomProjection,18,3.0067226886749268
GaussianRandomProjection,19,2.519993305206299
GaussianRandomProjection,19,2.519993305206299
GaussianRandomProjection,20,2.6314146518707275
GaussianRandomProjection,20,2.6314146518707275
GaussianRandomProjection,21,2.381652593612671
GaussianRandomProjection,21,2.381652593612671
GaussianRandomProjection,22,3.3447020053863525
GaussianRandomProjection,22,3.3447020053863525
GaussianRandomProjection,23,3.481583595275879
GaussianRandomProjection,23,3.481583595275879
GaussianRandomProjection,25,3.3414461612701416
GaussianRandomProjection,25,3.3414461612701416
GaussianRandomProjection,50,4.796239137649536
GaussianRandomProjection,50,4.796239137649536
GaussianRandomProjection,75,4.851455450057983
GaussianRandomProjection,75,4.851455450057983
GaussianRandomProjection,100,3.731215238571167
GaussianRandomProjection,100,3.731215238571167
GaussianRandomProjection,125,2.684929847717285
GaussianRandomProjection,125,2.684929847717285
GaussianRandomProjection,150,3.7615966796875
GaussianRandomProjection,150,3.7615966796875
GaussianRandomProjection,175,4.140333652496338
GaussianRandomProjection,175,4.140333652496338
GaussianRandomProjection,200,4.699590444564819
GaussianRandomProjection,200,4.699590444564819
GaussianRandomProjection,225,8.08502984046936
GaussianRandomProjection,225,8.08502984046936
GaussianRandomProjection,250,3.584711790084839
GaussianRandomProjection,250,3.584711790084839
GaussianRandomProjection,275,7.557382106781006
GaussianRandomProjection,275,7.557382106781006
GaussianRandomProjection,300,3.748138427734375
GaussianRandomProjection,300,3.748138427734375
GaussianRandomProjection,325,5.282109260559082
GaussianRandomProjection,325,5.282109260559082
GaussianRandomProjection,350,7.1819915771484375
GaussianRandomProjection,350,7.1819915771484375
GaussianRandomProjection,375,5.142969608306885
GaussianRandomProjection,375,5.142969608306885
GaussianRandomProjection,400,12.007737398147583
GaussianRandomProjection,400,12.007737398147583
GaussianRandomProjection,425,4.907445430755615
GaussianRandomProjection,425,4.907445430755615
GaussianRandomProjection,450,13.05515718460083
GaussianRandomProjection,450,13.05515718460083
GaussianRandomProjection,475,8.919948816299438
GaussianRandomProjection,475,8.919948816299438
GaussianRandomProjection,500,5.128496170043945
GaussianRandomProjection,500,5.128496170043945
GaussianRandomProjection,525,4.566071271896362
GaussianRandomProjection,525,4.566071271896362
GaussianRandomProjection,550,6.475773572921753
GaussianRandomProjection,550,6.475773572921753
GaussianRandomProjection,575,9.09145450592041
GaussianRandomProjection,575,9.09145450592041
GaussianRandomProjection,600,8.98946499824524
GaussianRandomProjection,600,8.98946499824524
GaussianRandomProjection,625,7.215866565704346
GaussianRandomProjection,625,7.215866565704346
GaussianRandomProjection,650,6.396017789840698
GaussianRandomProjection,650,6.396017789840698
GaussianRandomProjection,675,5.983497142791748
GaussianRandomProjection,675,5.983497142791748
GaussianRandomProjection,700,6.598098516464233
GaussianRandomProjection,700,6.598098516464233
GaussianRandomProjection,725,13.78329586982727
GaussianRandomProjection,725,13.78329586982727
GaussianRandomProjection,750,8.077088832855225
GaussianRandomProjection,750,8.077088832855225
GaussianRandomProjection,775,8.510535478591919
GaussianRandomProjection,775,8.510535478591919
GaussianRandomProjection,800,15.673201560974121
GaussianRandomProjection,800,15.673201560974121
GaussianRandomProjection,825,20.182870388031006
GaussianRandomProjection,825,20.182870388031006
GaussianRandomProjection,850,8.429851293563843
GaussianRandomProjection,850,8.429851293563843
GaussianRandomProjection,875,10.219766616821289
GaussianRandomProjection,875,10.219766616821289
GaussianRandomProjection,900,6.108063697814941
GaussianRandomProjection,900,6.108063697814941
GaussianRandomProjection,925,20.251742362976074
GaussianRandomProjection,925,20.251742362976074
GaussianRandomProjection,950,10.077694177627563
GaussianRandomProjection,950,10.077694177627563
GaussianRandomProjection,975,24.086575746536255
GaussianRandomProjection,975,24.086575746536255
GaussianRandomProjection,1000,12.182863712310791
GaussianRandomProjection,1000,12.182863712310791
