Reduction Method,Components,Reduction Time
PCA_full,775,65.90685248374939
PCA_full,775,65.90685248374939
PCA_randomized,775,25.189319849014282
PCA_randomized,775,25.189319849014282
PCA_full,800,56.15580773353577
PCA_full,800,56.15580773353577
PCA_randomized,800,18.308327436447144
PCA_randomized,800,18.308327436447144
PCA_full,825,56.59520983695984
PCA_full,825,56.59520983695984
PCA_randomized,825,17.767772436141968
PCA_randomized,825,17.767772436141968
PCA_full,850,51.731362104415894
PCA_full,850,51.731362104415894
PCA_randomized,850,30.99500560760498
PCA_randomized,850,30.99500560760498
PCA_full,875,44.05893135070801
PCA_full,875,44.05893135070801
PCA_randomized,875,13.668654918670654
PCA_randomized,875,13.668654918670654
PCA_full,900,48.22113919258118
PCA_full,900,48.22113919258118
PCA_randomized,900,14.153992652893066
PCA_randomized,900,14.153992652893066
PCA_full,925,52.633307456970215
PCA_full,925,52.633307456970215
PCA_randomized,925,30.37285017967224
PCA_randomized,925,30.37285017967224
PCA_full,950,47.145214319229126
PCA_full,950,47.145214319229126
PCA_randomized,950,15.576017618179321
PCA_randomized,950,15.576017618179321
PCA_full,975,46.18173313140869
PCA_full,975,46.18173313140869
PCA_randomized,975,18.012536764144897
PCA_randomized,975,18.012536764144897
PCA_full,1000,54.42006754875183
PCA_full,1000,54.42006754875183
PCA_randomized,1000,19.144163370132446
PCA_randomized,1000,19.144163370132446
SparseRandomProjection,5,1.0200486183166504
SparseRandomProjection,5,1.0200486183166504
SparseRandomProjection,6,0.612468957901001
SparseRandomProjection,6,0.612468957901001
SparseRandomProjection,7,0.6544952392578125
SparseRandomProjection,7,0.6544952392578125
SparseRandomProjection,8,0.5354397296905518
SparseRandomProjection,8,0.5354397296905518
SparseRandomProjection,9,0.8156392574310303
SparseRandomProjection,9,0.8156392574310303
SparseRandomProjection,10,0.5857505798339844
SparseRandomProjection,10,0.5857505798339844
SparseRandomProjection,11,0.5237877368927002
SparseRandomProjection,11,0.5237877368927002
SparseRandomProjection,12,0.7020385265350342
SparseRandomProjection,12,0.7020385265350342
SparseRandomProjection,13,1.0216610431671143
SparseRandomProjection,13,1.0216610431671143
SparseRandomProjection,14,0.6554529666900635
SparseRandomProjection,14,0.6554529666900635
SparseRandomProjection,15,0.647223949432373
SparseRandomProjection,15,0.647223949432373
SparseRandomProjection,16,0.9685506820678711
SparseRandomProjection,16,0.9685506820678711
SparseRandomProjection,17,0.6229307651519775
SparseRandomProjection,17,0.6229307651519775
SparseRandomProjection,18,0.5762090682983398
SparseRandomProjection,18,0.5762090682983398
SparseRandomProjection,19,0.630488395690918
SparseRandomProjection,19,0.630488395690918
SparseRandomProjection,20,0.6228389739990234
SparseRandomProjection,20,0.6228389739990234
SparseRandomProjection,21,0.575040340423584
SparseRandomProjection,21,0.575040340423584
SparseRandomProjection,22,0.7340402603149414
SparseRandomProjection,22,0.7340402603149414
SparseRandomProjection,23,0.41762447357177734
SparseRandomProjection,23,0.41762447357177734
SparseRandomProjection,24,0.5259819030761719
SparseRandomProjection,24,0.5259819030761719
SparseRandomProjection,25,0.6706345081329346
SparseRandomProjection,25,0.6706345081329346
SparseRandomProjection,50,0.5276017189025879
SparseRandomProjection,50,0.5276017189025879
SparseRandomProjection,75,0.639946460723877
SparseRandomProjection,75,0.639946460723877
SparseRandomProjection,100,0.7325241565704346
SparseRandomProjection,100,0.7325241565704346
SparseRandomProjection,125,1.2086024284362793
SparseRandomProjection,125,1.2086024284362793
SparseRandomProjection,150,0.6331624984741211
SparseRandomProjection,150,0.6331624984741211
SparseRandomProjection,175,0.7526946067810059
SparseRandomProjection,175,0.7526946067810059
SparseRandomProjection,200,1.2233421802520752
SparseRandomProjection,200,1.2233421802520752
SparseRandomProjection,225,0.7293095588684082
SparseRandomProjection,225,0.7293095588684082
SparseRandomProjection,250,0.7902727127075195
SparseRandomProjection,250,0.7902727127075195
SparseRandomProjection,275,0.8655433654785156
SparseRandomProjection,275,0.8655433654785156
SparseRandomProjection,300,0.7101573944091797
SparseRandomProjection,300,0.7101573944091797
SparseRandomProjection,325,0.740114688873291
SparseRandomProjection,325,0.740114688873291
SparseRandomProjection,350,1.3962805271148682
SparseRandomProjection,350,1.3962805271148682
SparseRandomProjection,375,0.7587535381317139
SparseRandomProjection,375,0.7587535381317139
SparseRandomProjection,400,0.7679376602172852
SparseRandomProjection,400,0.7679376602172852
SparseRandomProjection,425,0.9164788722991943
SparseRandomProjection,425,0.9164788722991943
SparseRandomProjection,450,0.8954586982727051
SparseRandomProjection,450,0.8954586982727051
SparseRandomProjection,475,1.0163371562957764
SparseRandomProjection,475,1.0163371562957764
SparseRandomProjection,500,0.9785890579223633
SparseRandomProjection,500,0.9785890579223633
SparseRandomProjection,525,1.0134875774383545
SparseRandomProjection,525,1.0134875774383545
SparseRandomProjection,550,1.1319432258605957
SparseRandomProjection,550,1.1319432258605957
SparseRandomProjection,575,1.2179641723632812
SparseRandomProjection,575,1.2179641723632812
SparseRandomProjection,600,0.8386571407318115
SparseRandomProjection,600,0.8386571407318115
SparseRandomProjection,625,1.3284657001495361
SparseRandomProjection,625,1.3284657001495361
SparseRandomProjection,650,1.070647954940796
SparseRandomProjection,650,1.070647954940796
SparseRandomProjection,675,1.0389783382415771
SparseRandomProjection,675,1.0389783382415771
SparseRandomProjection,700,1.0199360847473145
SparseRandomProjection,700,1.0199360847473145
SparseRandomProjection,725,0.8712007999420166
SparseRandomProjection,725,0.8712007999420166
SparseRandomProjection,750,1.0863170623779297
SparseRandomProjection,750,1.0863170623779297
SparseRandomProjection,775,1.2026772499084473
SparseRandomProjection,775,1.2026772499084473
SparseRandomProjection,800,1.058809518814087
SparseRandomProjection,800,1.058809518814087
SparseRandomProjection,825,1.1654481887817383
SparseRandomProjection,825,1.1654481887817383
SparseRandomProjection,850,0.7962663173675537
SparseRandomProjection,850,0.7962663173675537
SparseRandomProjection,875,0.9761009216308594
SparseRandomProjection,875,0.9761009216308594
SparseRandomProjection,900,0.9983606338500977
SparseRandomProjection,900,0.9983606338500977
SparseRandomProjection,925,1.589123010635376
SparseRandomProjection,925,1.589123010635376
SparseRandomProjection,950,1.02791428565979
SparseRandomProjection,950,1.02791428565979
SparseRandomProjection,975,1.0178003311157227
SparseRandomProjection,975,1.0178003311157227
SparseRandomProjection,1000,0.7463576793670654
SparseRandomProjection,1000,0.7463576793670654
GaussianRandomProjection,5,0.3028078079223633
GaussianRandomProjection,5,0.3028078079223633
GaussianRandomProjection,6,0.2945127487182617
GaussianRandomProjection,6,0.2945127487182617
GaussianRandomProjection,7,0.269240140914917
GaussianRandomProjection,7,0.269240140914917
GaussianRandomProjection,8,0.2725846767425537
GaussianRandomProjection,8,0.2725846767425537
GaussianRandomProjection,9,0.33495235443115234
GaussianRandomProjection,9,0.33495235443115234
GaussianRandomProjection,10,0.3216218948364258
GaussianRandomProjection,10,0.3216218948364258
GaussianRandomProjection,11,0.3240673542022705
GaussianRandomProjection,11,0.3240673542022705
GaussianRandomProjection,12,0.329150915145874
GaussianRandomProjection,12,0.329150915145874
GaussianRandomProjection,13,0.3170163631439209
GaussianRandomProjection,13,0.3170163631439209
GaussianRandomProjection,14,0.3429121971130371
GaussianRandomProjection,14,0.3429121971130371
GaussianRandomProjection,15,0.6096265316009521
GaussianRandomProjection,15,0.6096265316009521
GaussianRandomProjection,16,0.2687647342681885
GaussianRandomProjection,16,0.2687647342681885
GaussianRandomProjection,17,0.2849142551422119
GaussianRandomProjection,17,0.2849142551422119
GaussianRandomProjection,18,0.31015872955322266
GaussianRandomProjection,18,0.31015872955322266
GaussianRandomProjection,19,0.2846360206604004
GaussianRandomProjection,19,0.2846360206604004
GaussianRandomProjection,20,0.29315781593322754
GaussianRandomProjection,20,0.29315781593322754
GaussianRandomProjection,21,0.28749537467956543
GaussianRandomProjection,21,0.28749537467956543
GaussianRandomProjection,22,0.24898123741149902
GaussianRandomProjection,22,0.24898123741149902
GaussianRandomProjection,23,0.26281118392944336
GaussianRandomProjection,23,0.26281118392944336
GaussianRandomProjection,24,0.30732274055480957
GaussianRandomProjection,24,0.30732274055480957
GaussianRandomProjection,25,0.25921177864074707
GaussianRandomProjection,25,0.25921177864074707
GaussianRandomProjection,50,0.26890039443969727
GaussianRandomProjection,50,0.26890039443969727
GaussianRandomProjection,75,0.3067638874053955
GaussianRandomProjection,75,0.3067638874053955
GaussianRandomProjection,100,0.3180406093597412
GaussianRandomProjection,100,0.3180406093597412
GaussianRandomProjection,125,0.5091006755828857
GaussianRandomProjection,125,0.5091006755828857
GaussianRandomProjection,150,0.42746782302856445
GaussianRandomProjection,150,0.42746782302856445
GaussianRandomProjection,175,0.3469870090484619
GaussianRandomProjection,175,0.3469870090484619
GaussianRandomProjection,200,0.4474639892578125
GaussianRandomProjection,200,0.4474639892578125
GaussianRandomProjection,225,0.394179105758667
GaussianRandomProjection,225,0.394179105758667
GaussianRandomProjection,250,0.4231746196746826
GaussianRandomProjection,250,0.4231746196746826
GaussianRandomProjection,275,0.6563916206359863
GaussianRandomProjection,275,0.6563916206359863
GaussianRandomProjection,300,0.49274158477783203
GaussianRandomProjection,300,0.49274158477783203
GaussianRandomProjection,325,0.5180778503417969
GaussianRandomProjection,325,0.5180778503417969
GaussianRandomProjection,350,0.5355656147003174
GaussianRandomProjection,350,0.5355656147003174
GaussianRandomProjection,375,0.4540860652923584
GaussianRandomProjection,375,0.4540860652923584
GaussianRandomProjection,400,0.6329648494720459
GaussianRandomProjection,400,0.6329648494720459
GaussianRandomProjection,425,0.6455361843109131
GaussianRandomProjection,425,0.6455361843109131
GaussianRandomProjection,450,0.5159854888916016
GaussianRandomProjection,450,0.5159854888916016
GaussianRandomProjection,475,0.7324182987213135
GaussianRandomProjection,475,0.7324182987213135
GaussianRandomProjection,500,0.5543553829193115
GaussianRandomProjection,500,0.5543553829193115
GaussianRandomProjection,525,0.5369369983673096
GaussianRandomProjection,525,0.5369369983673096
GaussianRandomProjection,550,0.8545627593994141
GaussianRandomProjection,550,0.8545627593994141
GaussianRandomProjection,575,0.7192878723144531
GaussianRandomProjection,575,0.7192878723144531
GaussianRandomProjection,600,0.7651786804199219
GaussianRandomProjection,600,0.7651786804199219
GaussianRandomProjection,625,0.7741570472717285
GaussianRandomProjection,625,0.7741570472717285
GaussianRandomProjection,650,0.7163453102111816
GaussianRandomProjection,650,0.7163453102111816
GaussianRandomProjection,675,0.9671671390533447
GaussianRandomProjection,675,0.9671671390533447
GaussianRandomProjection,700,0.6496555805206299
GaussianRandomProjection,700,0.6496555805206299
GaussianRandomProjection,725,0.9000146389007568
GaussianRandomProjection,725,0.9000146389007568
GaussianRandomProjection,750,0.7111549377441406
GaussianRandomProjection,750,0.7111549377441406
GaussianRandomProjection,775,0.6799755096435547
GaussianRandomProjection,775,0.6799755096435547
GaussianRandomProjection,800,0.9821076393127441
GaussianRandomProjection,800,0.9821076393127441
GaussianRandomProjection,825,1.1132781505584717
GaussianRandomProjection,825,1.1132781505584717
GaussianRandomProjection,850,0.7924890518188477
GaussianRandomProjection,850,0.7924890518188477
GaussianRandomProjection,875,1.043116569519043
GaussianRandomProjection,875,1.043116569519043
GaussianRandomProjection,900,0.8469316959381104
GaussianRandomProjection,900,0.8469316959381104
GaussianRandomProjection,925,0.8672540187835693
GaussianRandomProjection,925,0.8672540187835693
GaussianRandomProjection,950,0.7709765434265137
GaussianRandomProjection,950,0.7709765434265137
GaussianRandomProjection,975,1.1129786968231201
GaussianRandomProjection,975,1.1129786968231201
GaussianRandomProjection,1000,0.7545454502105713
GaussianRandomProjection,1000,0.7545454502105713
